Timestamp,Household_ID,Region,Energy_Consumption_kWh,Voltage_V,Current_A,Solar_Generation_kWh,EV_Charging_kWh,Temperature_C,Humidity_Percent,Grid_Load_Percent,Fault_Flag,Maintenance_Status,Electricity_Cost_EUR
1/10/2025 17:00,HH_688,North,2.52,246.93,29.08,6.67,7.24,17.16,60.04,30.82,0,Good,3.17
1/10/2025 18:00,HH_633,West,4.71,238.81,38.34,0,7.45,3.79,34.2,40.15,0,Good,0.16
1/10/2025 19:00,HH_841,West,1.81,247.01,33.7,2.76,0,27.51,68.76,31.6,0,Warning,3.2
1/10/2025 20:00,HH_303,South,0.94,238.06,34.21,1.18,1.88,7.63,68.11,38.11,0,Good,2.43
1/10/2025 21:00,HH_190,West,1.53,232.76,22.74,4.21,4.22,-3.91,91.6,41.01,0,Good,4.02
1/10/2025 22:00,HH_923,East,1.98,238.67,6.62,0,1,24.05,39.82,66.66,0,Good,1.51
1/10/2025 23:00,HH_772,North,2.76,239.96,25.78,3.69,8.8,2.97,61.13,40.91,1,Good,3.95
1/11/2025 0:00,HH_689,South,4.4,231.93,16.84,1.74,8.23,37.32,44.08,59.31,0,Good,4.79
1/11/2025 1:00,HH_984,East,5,234.85,2.24,1.53,2.4,37.93,42.36,71.37,0,Good,2.32
1/11/2025 2:00,HH_859,West,5.56,242.87,8.6,0.11,9.35,36.17,57.92,82.28,0,Warning,1.89
1/11/2025 3:00,HH_577,North,2.6,237.53,30.6,2.07,3.99,11.66,73.61,90.63,0,Warning,4.29
1/11/2025 4:00,HH_864,West,6.05,244.22,25.61,5.17,11.77,-4.3,65.36,32.71,0,Good,1.25
1/11/2025 5:00,HH_336,South,4.07,233.03,39.16,2.95,4.43,36.77,28.8,71.54,0,Good,3.69
1/11/2025 6:00,HH_855,South,4.54,235.78,37.01,4.26,5.73,14.27,89.18,29.04,0,Warning,2.91
1/11/2025 7:00,HH_220,North,4.13,243.64,24.18,6.33,8.2,38.5,73.16,38.77,0,Good,2.21
1/11/2025 8:00,HH_829,East,4.8,240.55,7.04,3.53,7.83,38.36,63.45,65.6,0,Good,1.04
1/11/2025 9:00,HH_660,North,4.06,231.62,14.12,1.88,5.53,33.39,30.82,95.79,0,Good,0.17
1/11/2025 10:00,HH_977,East,2.72,241.32,10.09,3.93,3.58,8.25,30.12,68.69,0,Good,2.74
1/11/2025 11:00,HH_612,North,3.64,247.09,19.35,1.91,5.54,12.33,42.01,90.07,0,Good,0.38
1/11/2025 12:00,HH_119,South,2.52,239.03,32.22,1.99,1.55,33.3,89.23,73.74,0,Good,0.62
1/11/2025 13:00,HH_621,South,4.39,237.19,33.05,0,4.46,9.26,31.02,79.94,0,Good,3.06
1/11/2025 14:00,HH_904,West,1.68,245.21,7.94,4.85,0.67,2.63,69.1,37.72,0,Good,1.28
1/11/2025 15:00,HH_82,South,0.2,237.13,22.41,2.23,0,20.06,68.37,58.9,0,Good,3.48
1/11/2025 16:00,HH_13,West,4.47,242.78,27.39,3.36,4.15,37.13,26.9,84.35,0,Good,0.83
1/11/2025 17:00,HH_969,South,5.61,238.54,16.47,0.93,7.79,26.32,73.05,72.84,0,Warning,0.45
1/11/2025 18:00,HH_933,South,2.54,234.69,36.31,3.87,6.78,20.65,55.72,22.49,0,Good,2.67
1/11/2025 19:00,HH_478,West,1.35,237.14,15,1.48,3.75,-0.63,57.56,73.45,0,Good,1.27
1/11/2025 20:00,HH_299,North,5.44,228.74,20.12,2.72,9.24,22.68,20.41,35.37,0,Good,2.19
1/11/2025 21:00,HH_92,North,5.34,243.96,23.89,4.76,2.29,39.55,87.26,94.48,0,Good,0.64
1/11/2025 22:00,HH_750,North,0.2,243.34,17.67,4.58,0,1.3,65.78,94.33,0,Good,1.53
1/11/2025 23:00,HH_696,East,3.34,241.18,38.58,2.96,0,18.32,65.34,87.59,0,Good,0.39
1/12/2025 0:00,HH_690,East,3.03,237.02,30.66,0,0.46,34.48,49.18,35.62,0,Good,4.07
1/12/2025 1:00,HH_722,South,4.87,243.9,33.33,8,6.45,28.33,72.63,29.13,1,Good,0.12
1/12/2025 2:00,HH_276,South,2.83,243.11,30.35,6.49,2.1,26.37,82.48,91.27,0,Good,4.8
1/12/2025 3:00,HH_304,South,4.82,243.94,23.94,4.45,5.38,26.61,57.13,58.61,0,Good,1.43
1/12/2025 4:00,HH_868,West,5.26,241.95,2.1,1.49,8.94,11.18,60.88,90.18,0,Good,0.48
1/12/2025 5:00,HH_787,East,0.36,238.82,30.82,2.77,0.7,8.21,35.63,88.46,0,Good,4.29
1/12/2025 6:00,HH_837,East,2.71,238.88,24.9,1.91,5.44,31.42,46.49,88.75,0,Good,3.38
1/12/2025 7:00,HH_994,North,3.83,229.93,4.15,5.53,5.62,31.46,55.11,38.51,0,Good,4.28
1/12/2025 8:00,HH_273,East,1.9,233.87,5.62,3.53,1.42,34.02,69.6,72.71,0,Good,2.78
1/12/2025 9:00,HH_412,West,5.2,242.17,19.77,1.43,8.06,36.1,89.88,95.11,1,Good,1.36
1/12/2025 10:00,HH_36,West,4.32,247.66,34.26,2.06,3.14,18.01,30.28,46.82,0,Good,0.58
1/12/2025 11:00,HH_422,West,1.46,244.13,22.6,5.24,2.85,17.57,59.68,72.75,0,Good,2.78
1/12/2025 12:00,HH_478,West,4.74,238.76,36.87,6.2,10.33,30.92,65.82,49.3,0,Good,3.27
1/12/2025 13:00,HH_502,South,2.67,235.9,32.81,6.06,5.57,24.25,81.91,41.14,0,Good,2.29
1/12/2025 14:00,HH_338,West,4.25,243.44,25.6,4.51,6.78,26.59,83.27,85.15,0,Good,1.73
1/12/2025 15:00,HH_582,North,3.69,240.9,13.22,2.49,8.06,30.81,69.55,35.13,0,Warning,4.26
1/12/2025 16:00,HH_628,West,3.13,235.89,34.26,0,2.05,35.05,34.6,28.68,0,Good,3.24
1/12/2025 17:00,HH_410,East,4.9,241.13,26.71,3.59,7.75,10.21,78.49,41.97,0,Good,0.84
1/12/2025 18:00,HH_463,West,3.51,243.78,22.56,3,2.49,11.9,63.39,55.77,0,Good,4.6
1/12/2025 19:00,HH_513,North,3.36,231.98,20.52,3.28,2.37,-0.77,92.1,83.98,1,Good,0.94
1/12/2025 20:00,HH_81,East,3.61,239.48,9.3,3.11,3.18,21.02,91.49,38.66,0,Good,4.47
1/12/2025 21:00,HH_479,East,2.59,246.42,1.61,0.35,2.13,-3.38,61.37,92.57,0,Warning,0.31
1/12/2025 22:00,HH_386,East,4.05,245.2,28.94,4.11,6.47,15.95,90.75,63.99,0,Good,4.86
1/12/2025 23:00,HH_420,South,2.42,239.89,36.86,4.26,4.8,19.42,21.93,77.06,0,Warning,2.55
1/13/2025 0:00,HH_440,East,0.83,234.99,8.16,4.36,2.53,7.89,88.66,40.09,0,Good,0.7
1/13/2025 1:00,HH_35,South,2.78,232.9,37.45,4.89,6.02,21.59,92.34,87.44,0,Critical,0.63
1/13/2025 2:00,HH_895,West,1.22,244.44,3.8,4.21,3.17,-3.63,93.43,22.5,0,Good,2.15
1/13/2025 3:00,HH_795,North,2.29,237.34,22.55,2.18,3.02,-3.32,78.35,36.9,0,Good,2.18
1/13/2025 4:00,HH_501,East,3.11,243.15,5.51,2.86,4.15,32.02,33.55,82.4,0,Good,2.95
1/13/2025 5:00,HH_707,West,3.47,245.79,35.68,3.18,5.39,11.21,93.1,25.19,0,Good,1.85
1/13/2025 6:00,HH_184,South,2.58,236.16,5.03,3.22,5.17,0.72,52.1,67.45,0,Good,2.6
1/13/2025 7:00,HH_558,South,2.95,238.28,10.79,5,2.91,18.5,55.34,77.84,0,Good,3.06
1/13/2025 8:00,HH_148,North,4.06,245.75,32.43,4.29,6.54,29.65,21.13,65.83,0,Warning,4.32
1/13/2025 9:00,HH_264,West,3.48,239.03,27.85,7.15,3.33,4.71,45.75,28.11,0,Good,4.8
1/13/2025 10:00,HH_605,North,0.46,242.88,16.14,7.41,2.04,23.03,39.29,67.87,0,Warning,4.43
1/13/2025 11:00,HH_840,North,2.43,238.37,33.63,3.16,0,-1.16,53.74,68.9,0,Good,0.5
1/13/2025 12:00,HH_489,East,4.59,234.21,25.79,0,6.95,-2.67,40.19,58.82,0,Good,1.58
1/13/2025 13:00,HH_626,East,4.02,242.58,11.13,5.47,4.04,18.91,53.55,49.16,1,Good,0.74
1/13/2025 14:00,HH_859,North,2.67,247.58,29.87,1.92,4.63,19.33,31.07,39.48,0,Good,2.99
1/13/2025 15:00,HH_282,East,3.44,242.05,13.99,1.4,7.14,23.68,91.4,26.14,0,Good,3.61
1/13/2025 16:00,HH_615,West,2.03,243.08,32.81,2.2,2.57,27.67,69.81,22.82,0,Warning,3.58
1/13/2025 17:00,HH_202,South,2.63,243.16,31.48,2.11,0,38.91,94.13,83.32,0,Good,2.33
1/13/2025 18:00,HH_574,South,2.68,248.32,13.03,4.22,4.21,18.23,20.36,62.04,0,Good,3.08
1/13/2025 19:00,HH_606,East,4.66,238.42,5.04,0,4.92,9.53,82.69,31.82,0,Good,1.47
1/13/2025 20:00,HH_417,West,3.03,228.91,33.01,0.84,3.21,30.78,26.32,27.55,0,Good,3.4
1/13/2025 21:00,HH_317,East,2.6,246.31,15.21,3.69,8.42,7.19,78.04,27.29,0,Good,0.86
1/13/2025 22:00,HH_228,West,0.82,232.63,13.69,4.25,0,14.75,89.19,31.54,0,Good,0.6
1/13/2025 23:00,HH_916,South,2.05,237.59,1.71,4.28,7.36,-1.47,30.55,22.28,0,Good,1.93
1/14/2025 0:00,HH_68,West,5.12,236.02,29.31,1.43,6.37,-3.86,91.71,81.2,1,Warning,3.94
1/14/2025 1:00,HH_983,South,6.21,236.03,11.69,1.04,5.37,38.32,52.72,49.34,0,Good,1.39
1/14/2025 2:00,HH_797,East,2.29,244.56,18,1.99,0,32.62,45.82,43.02,0,Good,1.07
1/14/2025 3:00,HH_814,West,3.31,243.49,36.09,3.48,7.85,26.32,79.68,56.88,1,Good,4.54
1/14/2025 4:00,HH_480,East,3,235.77,5.89,5.97,0.92,13.4,83.98,44.86,0,Good,2.89
1/14/2025 5:00,HH_677,North,1.13,246.19,2.48,0,2.48,2.8,82.74,75.78,0,Good,1.06
1/14/2025 6:00,HH_101,North,3.09,238.76,22.86,2.56,3.49,2.04,66.8,43.8,0,Good,1.02
1/14/2025 7:00,HH_243,East,4.96,249.35,28.29,0.33,5.22,6.26,42.21,69.66,0,Good,0.68
1/14/2025 8:00,HH_90,South,3.76,238.09,21.6,0,5.92,19.72,40.74,49.94,0,Good,0.71
1/14/2025 9:00,HH_949,West,2.01,237.77,14.24,4.93,6.68,27.16,37.15,52.73,0,Good,4.03
1/14/2025 10:00,HH_901,East,2.64,238.19,15.1,4.09,6.45,24.71,30.99,82.64,0,Good,4.03
1/14/2025 11:00,HH_600,South,4.33,235.49,6.84,3.9,4.76,7.6,49.44,61.49,0,Good,4.77
1/14/2025 12:00,HH_127,West,2.58,242.79,13.16,4.84,5.25,37.97,84.2,52.44,0,Good,1.56
1/14/2025 13:00,HH_619,East,2.41,236.59,30.6,2.04,0.73,28.21,94.71,46.24,0,Warning,2.91
1/14/2025 14:00,HH_834,East,3.38,238.65,20.47,2.13,1.75,19.95,72.02,72.45,0,Warning,2.73
1/14/2025 15:00,HH_399,South,4.2,242.39,35.74,7.37,6.69,22.53,31.71,70.14,0,Good,0.6
1/14/2025 16:00,HH_302,West,3.42,249.91,7.55,2.51,6.51,13.88,70.52,26.67,1,Good,2.67
1/14/2025 17:00,HH_494,West,2.19,236.65,18.25,4.47,6.17,6.15,40.65,73.97,0,Warning,1.14
1/14/2025 18:00,HH_756,South,2.76,237.28,28.36,3.01,2.46,11.02,73.82,56.17,0,Good,1.29
1/14/2025 19:00,HH_697,East,3.83,236.96,11.62,0,6.73,29.1,37.72,97.92,0,Good,4.12
1/14/2025 20:00,HH_776,South,1.52,242.26,11.41,0,0.52,-4.35,32.3,57.47,0,Warning,1.56
1/14/2025 21:00,HH_421,South,4.86,237.59,5.12,1.84,7.23,0.22,67.59,95.47,0,Good,3.92
1/14/2025 22:00,HH_613,East,1.08,235.54,35.82,5.11,3.22,-2.93,71.39,84.31,0,Good,0.41
1/14/2025 23:00,HH_953,West,2.1,240.51,7.73,4.58,9.05,-3.17,33.86,97.42,0,Good,2.75
1/15/2025 0:00,HH_765,North,2.03,242.91,38.83,4.83,0,33.5,58.4,36.47,0,Good,3.27
1/15/2025 1:00,HH_142,North,4.92,237.58,18.5,1.03,9.29,26.66,86.05,46.59,0,Good,3.96
1/15/2025 2:00,HH_901,South,2.76,240.49,39.29,6.23,2.92,16.34,71.36,67.07,0,Good,3.85
1/15/2025 3:00,HH_253,West,3.79,241.32,2.57,1.07,2.86,-0.6,70.69,27.79,0,Warning,1.37
1/15/2025 4:00,HH_73,East,3.45,239.99,23.12,3.43,4.58,17.12,74.27,76.91,0,Critical,3.26
1/15/2025 5:00,HH_214,West,2.72,241.61,27.94,2.98,1.91,16.31,46.25,41.53,0,Good,0.98
1/15/2025 6:00,HH_379,South,3.38,235.75,21.14,2.65,3.78,2.79,35.45,31.96,0,Warning,0.88
1/15/2025 7:00,HH_299,West,1.05,234.76,23.23,5.68,1.79,14.52,75.01,24.72,0,Good,1.05
1/15/2025 8:00,HH_945,West,2.07,235.98,22,1.59,1.9,12.93,80.9,53.2,0,Good,1.12
1/15/2025 9:00,HH_379,East,4.19,228.32,6.83,0.3,5.46,22.71,87.19,30.18,1,Warning,0.85
1/15/2025 10:00,HH_492,North,0.88,234.06,21.74,3.04,1.3,23.58,79.64,59.92,0,Good,1.72
1/15/2025 11:00,HH_684,West,1.63,243.5,22.13,2.2,1.7,-2.96,45.96,52.72,1,Good,3.59
1/15/2025 12:00,HH_952,West,0.72,243.33,14.87,8,0,11.86,55.02,89.67,0,Good,3.95
1/15/2025 13:00,HH_304,North,2.59,233.44,24.69,4.35,2.49,23.16,78.49,25.84,0,Good,1.8
1/15/2025 14:00,HH_926,West,3.86,231.47,17.06,2.18,7.93,17.64,60.32,88.78,0,Good,3.66
1/15/2025 15:00,HH_929,West,4.33,240.12,30.45,0.89,1.46,33.54,61.79,77.2,0,Good,3.88
1/15/2025 16:00,HH_498,West,2.98,242.64,2.49,0,1.81,24.64,90.69,71.68,0,Good,2
1/15/2025 17:00,HH_742,North,4.67,236.07,1.39,0.95,4.58,2.33,91.82,98.02,0,Warning,4.97
1/15/2025 18:00,HH_933,South,2.07,237.04,21.43,3.23,2.89,-1.82,77.09,23.94,0,Warning,2.81
1/15/2025 19:00,HH_946,North,4.44,243.89,39.58,5.85,10.68,23.91,80.72,59.24,0,Good,3.54
1/15/2025 20:00,HH_237,North,0.6,248.4,18.37,5.24,3.51,-3.81,39.84,78.34,0,Good,0.59
1/15/2025 21:00,HH_230,South,2.43,237.05,1.46,3.46,5.01,21.36,64.54,62.75,0,Good,2.87
1/15/2025 22:00,HH_7,East,6.27,242.79,13.37,2.35,6.83,37.31,55.84,45.64,0,Good,3.69
1/15/2025 23:00,HH_707,North,2.9,239.81,19.22,3.54,6.77,20.9,23.08,22.1,0,Warning,2.71
1/16/2025 0:00,HH_256,West,2.27,245.46,36.14,1.96,4.7,12.47,86.27,72.17,0,Critical,4.26
1/16/2025 1:00,HH_171,East,2.63,234.34,5.73,6.44,3.52,23.95,42.18,89.24,0,Good,0.46
1/16/2025 2:00,HH_552,East,2.9,240.1,37.05,2.62,10.07,15.62,89.88,77.47,0,Good,4.45
1/16/2025 3:00,HH_288,South,2.86,236.76,37.67,2.83,3.7,19.55,67.74,24.09,0,Good,3.88
1/16/2025 4:00,HH_740,East,3.62,239.68,26,0,2.67,37.37,80.98,76.08,0,Good,0.12
1/16/2025 5:00,HH_234,West,1.97,244.4,9.78,2.61,2.06,12.37,54.41,79,0,Critical,0.5
1/16/2025 6:00,HH_873,East,4.03,239.9,21.93,4.67,0,38.25,34.06,73.07,1,Good,0.62
1/16/2025 7:00,HH_695,West,5.56,236.19,32.85,0.86,6.46,35.74,85.6,67.12,0,Good,2.11
1/16/2025 8:00,HH_493,South,1.84,244.55,14.96,1.5,0,3.81,78.7,76.11,0,Good,0.77
1/16/2025 9:00,HH_211,East,2.83,242.55,36.31,4.59,3.98,-1.88,76.59,66.09,0,Good,0.3
1/16/2025 10:00,HH_991,North,4.02,241.19,4.39,0.05,3.39,-0.46,35.96,58.33,0,Good,4.14
1/16/2025 11:00,HH_862,South,5.02,233.99,12.98,5.12,10.72,-4.18,59.12,62.91,0,Good,1.15
1/16/2025 12:00,HH_367,South,0.86,242.47,39.73,1.94,0,-0.75,44.2,25.77,0,Good,3.06
1/16/2025 13:00,HH_229,West,2,236.74,23.77,2.22,1.3,25.74,65.96,62.04,0,Good,2.99
1/16/2025 14:00,HH_345,South,2.5,235.04,24.02,0.75,3.59,-1.8,59.93,76.29,0,Warning,4.04
1/16/2025 15:00,HH_767,North,1.44,235.38,10.35,3.76,3.41,9.35,33.3,59.5,0,Good,2.75
1/16/2025 16:00,HH_77,East,0.98,242.91,34.44,7.92,2.35,33.02,66.78,64.56,0,Good,4.86
1/16/2025 17:00,HH_460,East,1.36,242.3,17.73,4.56,3.76,-3.95,22.86,81.12,0,Good,2.7
1/16/2025 18:00,HH_265,East,4.13,240.08,31.95,1.27,0.22,31.65,25.31,31.31,1,Good,3.4
1/16/2025 19:00,HH_504,West,2.89,229.23,32.62,5.27,5.07,7.68,33.71,79.99,0,Warning,4.54
1/16/2025 20:00,HH_744,North,1.34,245.39,7.82,2.37,0,0.32,63.41,49.89,0,Warning,3.63
1/16/2025 21:00,HH_649,West,3.26,244.25,20.57,5.75,3.92,26.35,76.96,82.85,0,Warning,3.67
1/16/2025 22:00,HH_576,East,3.21,237.24,15.98,4.61,2.2,23.3,78.69,37.57,0,Good,0.38
1/16/2025 23:00,HH_245,East,4.66,246.81,7.04,0,7.05,34.49,40.75,83.53,0,Critical,0.51
1/17/2025 0:00,HH_429,North,4.95,235.09,5.81,0.99,9.27,28.08,48.82,83.32,0,Warning,1.45
1/17/2025 1:00,HH_91,West,1.64,240.46,2.79,4.89,3.01,31.16,37.53,45.7,0,Good,2.86
1/17/2025 2:00,HH_445,North,4.14,240.53,28.38,3.3,8.17,7.69,22.72,83.68,0,Good,4.43
1/17/2025 3:00,HH_233,East,2.37,241.18,31.5,0.95,3.05,2.98,57.13,29.91,1,Good,0.53
1/17/2025 4:00,HH_863,North,2.74,233.04,19.38,1.73,1.1,28.78,60.88,84.76,0,Warning,0.8
1/17/2025 5:00,HH_454,North,5.19,232.15,22.99,0,9.24,31.31,90.13,31.72,0,Critical,2.69
1/17/2025 6:00,HH_349,West,5.25,239.54,11.22,2.82,5.56,39.57,73.39,98.85,0,Warning,0.78
1/17/2025 7:00,HH_94,West,2.39,235.62,28.88,7.42,4.01,13.57,90.07,66.99,0,Good,2.4
1/17/2025 8:00,HH_422,North,2.8,241.66,23.77,4.61,6.06,11.74,40.96,82.54,0,Good,4.53
1/17/2025 9:00,HH_715,South,1.45,240.63,35.41,7.38,4.82,29.94,74.35,65.07,0,Good,3.76
1/17/2025 10:00,HH_490,South,2.91,246.64,30.1,4.76,3.79,10.34,64.87,66.3,1,Good,3.76
1/17/2025 11:00,HH_686,West,4.18,246.5,1.74,5.05,0.02,36.88,42.26,58.63,0,Good,2.14
1/17/2025 12:00,HH_124,East,4.04,240.26,32.58,6.95,3.19,33.63,35.84,31.06,0,Warning,3.41
1/17/2025 13:00,HH_582,East,4.84,247.46,2.06,3.75,5.87,14.3,41.83,41.76,0,Good,3.71
1/17/2025 14:00,HH_615,West,2.2,241.04,32.74,2.63,3.63,28.79,93.48,94.87,0,Good,0.2
1/17/2025 15:00,HH_233,West,2.91,239.79,39.5,5.07,6.71,28.95,21.74,49.81,0,Good,4.09
1/17/2025 16:00,HH_64,North,2.79,248.54,19.75,5.91,5.15,-0.36,87.86,24.5,0,Good,4.47
1/17/2025 17:00,HH_607,East,2.61,235.25,9.85,2.04,1.37,35.61,77.88,83.79,0,Good,0.69
1/17/2025 18:00,HH_163,South,0.4,232.25,1.37,1.56,0.04,17.74,60.77,77.06,0,Good,4.22
1/17/2025 19:00,HH_780,West,3.27,238.84,6.86,3.28,3.53,32.19,84.37,44.6,0,Good,1.86
1/17/2025 20:00,HH_304,West,1.41,240.93,20.65,4.66,2.43,9.4,23.9,49.69,1,Good,1.66
1/17/2025 21:00,HH_319,East,3.21,243.14,32.46,4.6,5.01,35.3,60.82,59.3,0,Good,3.06
1/17/2025 22:00,HH_685,East,4.27,234.31,34.99,0.15,1.85,12.51,41.41,31.41,0,Good,4.08
1/17/2025 23:00,HH_6,South,0.85,239.21,27.66,6.82,2.15,-4.51,20.74,99.38,0,Good,2.04
1/18/2025 0:00,HH_301,West,3.74,233.9,4.39,1.72,7.16,35.74,66.43,50.24,0,Critical,3.2
1/18/2025 1:00,HH_858,South,1.68,238.57,39.66,2.47,4.44,-0.89,69.33,88.62,0,Good,4.16
1/18/2025 2:00,HH_101,North,3.62,246.7,30.14,1.19,1.89,9.37,64.31,86.27,0,Good,3.94
1/18/2025 3:00,HH_416,North,4.24,240.73,17.63,8,4.05,37.75,49.29,41.21,0,Warning,1.45
1/18/2025 4:00,HH_964,West,3.89,235.24,32.73,3.48,8.14,37.78,80.32,26.34,0,Good,3.56
1/18/2025 5:00,HH_360,North,2.36,230.17,23.95,1.3,4.88,20.8,45.74,55.82,0,Good,3.22
1/18/2025 6:00,HH_131,East,4.13,238.15,24.51,4.73,5.78,23.43,65.3,37.51,0,Good,3.49
1/18/2025 7:00,HH_895,East,1.22,239.9,38.88,4.54,1.74,15.18,94.7,50.34,0,Good,2.18
1/18/2025 8:00,HH_386,East,5.31,240.02,32.24,2.62,7.08,8.19,83.44,93.5,0,Good,0.2
1/18/2025 9:00,HH_20,South,4.43,233.39,11.22,4.68,10.95,9.79,68.32,66.8,1,Good,1.77
1/18/2025 10:00,HH_723,East,1.8,240.95,7.83,1.35,1.63,25.26,70.56,53.79,0,Good,3.71
1/18/2025 11:00,HH_295,South,4.03,231.04,7.72,2.01,0.45,28.86,83.08,67.49,0,Warning,3.9
1/18/2025 12:00,HH_396,West,3.6,240.6,18.73,0,4.53,30.62,33.19,28.36,0,Good,4.36
1/18/2025 13:00,HH_445,West,3.96,239.23,16.15,0.35,6.63,30.53,28.27,80.83,0,Good,1.23
1/18/2025 14:00,HH_292,East,1.59,243.3,18.66,6.62,3.73,-0.9,36.57,65.3,0,Good,3.29
1/18/2025 15:00,HH_490,East,2.46,245.52,3.45,6.28,0.84,17.25,75.84,97.6,0,Good,1.09
1/18/2025 16:00,HH_348,West,1.56,228.33,8.88,3.13,3.67,-2.41,77.73,51.54,0,Warning,0.94
1/18/2025 17:00,HH_265,South,2.34,243.33,32.1,6.33,5.79,19.73,22.11,34.96,0,Warning,3.53
1/18/2025 18:00,HH_765,South,0.9,245.29,30.55,2.68,2.78,14.87,24.5,34.35,0,Critical,0.95
1/18/2025 19:00,HH_44,South,5.67,243.43,16.34,2.51,5.82,34.95,93.62,88.59,0,Good,0.26
1/18/2025 20:00,HH_75,North,3.1,237.29,16.23,3.11,7.49,10.79,56.91,56.86,0,Good,3.07
1/18/2025 21:00,HH_53,North,2.14,245.48,35.47,2.75,4.72,0.27,60.19,43.34,1,Good,0.27
1/18/2025 22:00,HH_286,East,3.12,237.2,8.09,2.57,3.92,1.43,65.91,83.08,0,Good,2.73
1/18/2025 23:00,HH_883,East,4.54,234.58,14.93,5.29,6.49,29.27,92.33,78.97,0,Good,4.04
1/19/2025 0:00,HH_66,West,3.43,239.91,30.78,3.3,1.43,22.82,31.96,92.82,0,Good,0.32
1/19/2025 1:00,HH_38,East,1.34,239.41,23.41,4.42,1.14,-0.45,67.48,89.29,0,Critical,3.38
1/19/2025 2:00,HH_766,West,3.38,244.36,3.35,5.06,3.2,-1.22,25.69,27.82,0,Good,0.46
1/19/2025 3:00,HH_806,North,2.72,236.59,1.46,3.78,2.52,26.54,58.51,33.74,0,Warning,3.15
1/19/2025 4:00,HH_417,East,1.09,240.68,1.75,1.06,1.59,-1.73,53.02,56.85,0,Good,4.37
1/19/2025 5:00,HH_711,South,6.75,234.27,26.58,0.29,9.49,31.98,40.11,91.58,0,Good,2.2
1/19/2025 6:00,HH_748,West,5.09,246.68,25.28,3.3,10.52,26.78,53.04,79.7,0,Warning,1.95
1/19/2025 7:00,HH_469,South,2.94,242.93,2.74,2.66,2.94,-1.34,72.37,30.42,0,Warning,4.13
1/19/2025 8:00,HH_55,North,4.37,228.65,6.15,3.17,4.28,-1.18,83.07,35.18,0,Warning,3.18
1/19/2025 9:00,HH_844,South,4.42,245.96,29.18,2.97,3.44,39.4,78.87,57.13,0,Good,2.31
1/19/2025 10:00,HH_116,South,1.15,240.81,13.07,8,7.32,11.84,63.86,75.07,0,Good,3.18
1/19/2025 11:00,HH_597,East,5.48,240.45,39.68,0.34,7.92,11.68,87.27,35.63,0,Good,1.58
1/19/2025 12:00,HH_279,South,2.42,248.98,13.19,0,0,31.58,72.04,26.67,0,Good,4.57
1/19/2025 13:00,HH_454,South,4.47,231.82,14.09,3.66,5.43,37.63,82.87,21.48,0,Good,0.13
1/19/2025 14:00,HH_142,North,2.45,242.17,17.36,2.25,0.08,39.37,49.87,30.45,0,Good,1.42
1/19/2025 15:00,HH_608,South,4.03,238.22,33.28,3.63,9.27,28.9,72.38,52.79,0,Good,4.21
1/19/2025 16:00,HH_49,West,3.61,235.43,22.73,4.17,5.32,11.93,25.59,89.17,0,Good,1.07
1/19/2025 17:00,HH_369,South,1.55,246.72,34.43,5.57,1.53,-1.24,91.79,23.25,0,Good,1.25
1/19/2025 18:00,HH_370,West,4.31,235.62,17.66,0,3.28,29.97,67.2,74.38,0,Good,2.85
1/19/2025 19:00,HH_301,East,3.89,237.04,24.72,1.89,3.13,20.13,84.25,30.72,0,Good,3.41
1/19/2025 20:00,HH_717,West,2.51,241.49,1.18,3.86,5.58,14.09,56.4,59.33,0,Warning,0.3
1/19/2025 21:00,HH_923,West,4.85,245.98,23.45,4.54,7.13,35.79,22.31,42.99,1,Good,4.16
1/19/2025 22:00,HH_971,East,2.25,238.39,4.14,7.39,0.56,0,56.9,87.08,0,Good,2.88
1/19/2025 23:00,HH_352,East,4.65,244.05,8.53,4.91,9.52,17.17,74.43,73.14,0,Good,0.33
1/20/2025 0:00,HH_195,North,4.16,248.42,39.9,2.89,8.82,-4.49,24.9,43.75,0,Good,2.74
1/20/2025 1:00,HH_305,West,2,248.86,25.85,1.22,1.37,16.09,27.52,60.26,0,Good,0.9
1/20/2025 2:00,HH_250,East,2.7,246.2,34.9,1.87,4.22,-2.47,24.07,80.53,0,Good,0.79
1/20/2025 3:00,HH_258,South,4.03,246.19,3.24,1.81,9.13,0.35,28.99,89.36,0,Good,2.85
1/20/2025 4:00,HH_990,North,3,244.91,16,4.31,7.7,0.29,66.08,69.57,0,Good,3.56
1/20/2025 5:00,HH_956,South,3.5,233.36,34.64,3.51,2.99,24.21,85.58,69.17,0,Warning,1.5
1/20/2025 6:00,HH_450,South,3.18,242.05,17.02,0.35,6.44,28.57,55.32,28.24,0,Good,4.55
1/20/2025 7:00,HH_871,East,6.91,242.17,10.89,2.13,12.99,21.25,80.66,61.7,0,Good,2.16
1/20/2025 8:00,HH_59,North,5.06,242.89,19.76,4.76,4.32,38.3,49.89,85.22,0,Good,1.89
1/20/2025 9:00,HH_221,North,1.51,235.64,19.37,3.7,2.1,11.87,84.15,74.6,0,Good,2.92
1/20/2025 10:00,HH_572,East,1.16,242.9,39.64,4.14,4.52,7.86,31.82,23.8,0,Good,3.94
1/20/2025 11:00,HH_534,West,4.74,245.12,14.83,3.77,4.74,34.09,63.05,75.97,0,Good,0.49
